"";"x"
"ENSG00000145414";1
"ENSG00000198951";0
"ENSG00000124357";0
"ENSG00000108784";1
"ENSG00000161653";0
"ENSG00000171169";1
"ENSG00000249437";0
"ENSG00000102452";1
"ENSG00000105835";1
"ENSG00000188613";1
"ENSG00000170191";0
"ENSG00000095380";0
"ENSG00000187109";0
"ENSG00000186462";0
"ENSG00000186310";0
"ENSG00000205531";0
"ENSG00000177432";0
"ENSG00000105402";0,44
"ENSG00000125814";1
"ENSG00000161048";0
"ENSG00000134265";0
"ENSG00000147813";1
"ENSG00000131400";0
"ENSG00000103245";1
"ENSG00000141562";0
"ENSG00000128915";1
"ENSG00000137513";0
"ENSG00000134440";0
"ENSG00000132780";0
"ENSG00000135372";0
"ENSG00000090971";1
"ENSG00000122390";1
"ENSG00000171428";1
"ENSG00000156006";0
"ENSG00000243477";1
"ENSG00000185818";0
"ENSG00000144035";1
"ENSG00000109065";1
"ENSG00000134369";0,74
"ENSG00000166833";0
"ENSG00000067798";1
"ENSG00000151779";1
"ENSG00000144426";0
"ENSG00000160796";0
"ENSG00000172915";1
"ENSG00000158747";0,33
"ENSG00000104320";0
"ENSG00000271425";1
"ENSG00000270629";1
"ENSG00000266338";0
"ENSG00000219481";0
"ENSG00000142794";0
"ENSG00000269713";0
"ENSG00000188554";0,03
"ENSG00000104490";1
"ENSG00000149294";1
"ENSG00000010292";0,03
"ENSG00000151503";1
"ENSG00000146918";0
"ENSG00000109805";0
"ENSG00000025770";0
"ENSG00000121152";0
"ENSG00000136937";0
"ENSG00000114503";1
"ENSG00000188505";0
"ENSG00000020129";1
"ENSG00000144959";0
"ENSG00000158517";0
"ENSG00000116701";0
"ENSG00000100365";0
"ENSG00000158092";0
"ENSG00000071051";0
"ENSG00000123338";0
"ENSG00000061676";0
"ENSG00000167566";1
"ENSG00000176771";0,57
"ENSG00000213672";0
"ENSG00000125912";0
"ENSG00000115053";1
"ENSG00000084676";0
"ENSG00000140396";0
"ENSG00000124151";1
"ENSG00000266412";0
"ENSG00000124160";1
"ENSG00000198646";1
"ENSG00000111912";0
"ENSG00000141027";0,03
"ENSG00000196498";0
"ENSG00000204475";0
"ENSG00000214413";0
"ENSG00000107130";0
"ENSG00000162736";1
"ENSG00000080986";0
"ENSG00000072864";0
"ENSG00000166579";0
"ENSG00000131507";0
"ENSG00000102471";1
"ENSG00000185115";1
"ENSG00000182636";1
"ENSG00000188566";0
"ENSG00000104419";0
"ENSG00000165795";0
"ENSG00000101079";1
"ENSG00000103034";1
"ENSG00000070614";1
"ENSG00000166507";0,09
"ENSG00000130414";0
"ENSG00000174886";1
"ENSG00000184752";1
"ENSG00000186010";1
"ENSG00000125356";1
"ENSG00000131495";1
"ENSG00000170906";1
"ENSG00000185633";0
"ENSG00000189043";0
"ENSG00000128609";0
"ENSG00000184983";0
"ENSG00000267855";1
"ENSG00000119421";1
"ENSG00000139180";0
"ENSG00000004779";1
"ENSG00000137806";0,05
"ENSG00000164182";0,08
"ENSG00000178057";0
"ENSG00000123545";0
"ENSG00000140990";1
"ENSG00000147123";1
"ENSG00000183648";0
"ENSG00000090266";0
"ENSG00000119013";0
"ENSG00000065518";1
"ENSG00000165264";0,05
"ENSG00000099795";1
"ENSG00000166136";0,39
"ENSG00000147684";0
"ENSG00000109390";1
"ENSG00000151366";0
"ENSG00000023228";0
"ENSG00000158864";0
"ENSG00000213619";0
"ENSG00000164258";1
"ENSG00000168653";1
"ENSG00000115286";1
"ENSG00000110717";0
"ENSG00000167792";0
"ENSG00000178127";1
"ENSG00000160194";1
"ENSG00000078114";0
"ENSG00000183091";1
"ENSG00000123119";0
"ENSG00000103154";1
"ENSG00000125967";1
"ENSG00000089818";1
"ENSG00000157191";0
"ENSG00000139350";1
"ENSG00000049759";0
"ENSG00000069869";0
"ENSG00000129559";1
"ENSG00000111859";1
"ENSG00000100285";1
"ENSG00000277586";1
"ENSG00000104722";0
"ENSG00000172260";1
"ENSG00000140398";0,02
"ENSG00000154328";0,07
"ENSG00000163491";0,03
"ENSG00000114670";1
"ENSG00000137601";0,04
"ENSG00000117650";0
"ENSG00000136098";1
"ENSG00000114904";0
"ENSG00000197168";1
"ENSG00000119408";0
"ENSG00000151414";1
"ENSG00000160602";1
"ENSG00000119638";0
"ENSG00000165802";1
"ENSG00000184613";0
"ENSG00000117691";1
"ENSG00000067141";1
"ENSG00000132688";0,53
"ENSG00000173848";1
"ENSG00000171208";0
"ENSG00000204386";0,09
"ENSG00000162139";1
"ENSG00000204099";0,05
"ENSG00000214357";0
"ENSG00000124257";1
"ENSG00000163121";1
"ENSG00000215041";0
"ENSG00000107954";0
"ENSG00000162614";1
"ENSG00000196712";1
"ENSG00000186575";0,35
"ENSG00000235568";0
"ENSG00000163531";0
"ENSG00000102908";0
"ENSG00000131196";0
"ENSG00000176953";0
"ENSG00000101096";0
"ENSG00000072736";1
"ENSG00000100968";1
"ENSG00000082641";0
"ENSG00000116044";0
"ENSG00000050344";0
"ENSG00000123405";0
"ENSG00000162599";0
"ENSG00000147862";0
"ENSG00000141905";1
"ENSG00000165030";0,8
"ENSG00000008441";0
"ENSG00000109320";0
"ENSG00000077150";0
"ENSG00000100906";0
"ENSG00000104825";1
"ENSG00000167604";0
"ENSG00000146232";0
"ENSG00000206440";0
"ENSG00000160949";0,05
"ENSG00000144802";1
"ENSG00000170322";1
"ENSG00000244005";0
"ENSG00000169599";1
"ENSG00000086102";1
"ENSG00000170448";1
"ENSG00000001167";1
"ENSG00000120837";1
"ENSG00000066136";0,65
"ENSG00000129460";1
"ENSG00000066248";1
"ENSG00000166681";0
"ENSG00000064300";0
"ENSG00000134259";0
"ENSG00000151092";0
"ENSG00000164037";1
"ENSG00000164038";0
"ENSG00000187736";0,04
"ENSG00000171786";0
"ENSG00000196865";0
"ENSG00000188811";1
"ENSG00000257108";0
"ENSG00000100138";0
"ENSG00000145912";0
"ENSG00000135540";0
"ENSG00000204131";1
"ENSG00000188158";1
"ENSG00000145029";0
"ENSG00000116962";0
"ENSG00000087303";0
"ENSG00000196290";0
"ENSG00000131669";1
"ENSG00000171840";0
"ENSG00000101004";0
"ENSG00000100503";0
"ENSG00000132603";1
"ENSG00000170113";1
"ENSG00000140157";0
"ENSG00000163293";0
"ENSG00000104361";1
"ENSG00000001461";0,09
"ENSG00000164190";1
"ENSG00000184117";1
"ENSG00000136783";0
"ENSG00000165028";1
"ENSG00000010322";0
"ENSG00000158793";1
"ENSG00000114021";1
"ENSG00000084628";0
"ENSG00000101198";1
"ENSG00000189134";0
"ENSG00000101882";0
"ENSG00000140807";0
"ENSG00000145506";1
"ENSG00000105374";0
"ENSG00000197885";0
"ENSG00000168256";0
"ENSG00000186416";1
"ENSG00000114857";1
"ENSG00000167034";0,28
"ENSG00000073536";0
"ENSG00000169760";0
"ENSG00000169992";1
"ENSG00000196338";0
"ENSG00000146938";1
"ENSG00000087095";0
"ENSG00000123213";1
"ENSG00000167984";0
"ENSG00000140853";0
"ENSG00000179873";0,23
"ENSG00000142405";0
"ENSG00000091592";0
"ENSG00000022556";0
"ENSG00000162711";0
"ENSG00000174885";0
"ENSG00000185792";1
"ENSG00000160703";1
"ENSG00000197696";0
"ENSG00000169251";1
"ENSG00000011052";0,09
"ENSG00000239672";0
"ENSG00000243678";0,02
"ENSG00000103024";1
"ENSG00000103202";0
"ENSG00000112981";1
"ENSG00000172113";0
"ENSG00000143156";0
"ENSG00000123609";0
"ENSG00000173614";0
"ENSG00000157064";0,53
"ENSG00000163864";0
"ENSG00000153406";1
"ENSG00000136448";1
"ENSG00000152465";1
"ENSG00000171596";0
"ENSG00000053438";1
"ENSG00000166741";0
"ENSG00000112992";0
"ENSG00000141101";0
"ENSG00000188976";0,05
"ENSG00000173145";0,02
"ENSG00000184967";1
"ENSG00000106100";0
"ENSG00000167207";0
"ENSG00000183691";1
"ENSG00000115761";1
"ENSG00000130935";1
"ENSG00000273899";0
"ENSG00000140939";0
"ENSG00000165271";1
"ENSG00000225921";1
"ENSG00000198000";0,93
"ENSG00000162408";1
"ENSG00000166197";1
"ENSG00000103512";1
"ENSG00000185164";1
"ENSG00000103226";1
"ENSG00000147140";1
"ENSG00000182117";0,09
"ENSG00000087269";1
"ENSG00000048162";0
"ENSG00000111641";0
"ENSG00000101361";0
"ENSG00000055044";1
"ENSG00000198929";0
"ENSG00000007171";0,12
"ENSG00000164867";1
"ENSG00000142546";1
"ENSG00000163072";1
"ENSG00000148400";0
"ENSG00000264343";1
"ENSG00000134250";1
"ENSG00000074181";0
"ENSG00000206312";0
"ENSG00000139910";1
"ENSG00000104967";0
"ENSG00000136999";1
"ENSG00000086991";1
"ENSG00000255346";1
"ENSG00000188747";1
"ENSG00000196408";1
"ENSG00000130751";1
"ENSG00000170485";1
"ENSG00000151322";0
"ENSG00000149308";1
"ENSG00000015520";1
"ENSG00000141458";0
"ENSG00000119655";1
"ENSG00000107281";0
"ENSG00000215440";1
"ENSG00000141279";1
"ENSG00000139574";0,09
"ENSG00000144061";1
"ENSG00000113971";0,07
"ENSG00000131697";1
"ENSG00000169246";0
"ENSG00000182446";1
"ENSG00000135838";1
"ENSG00000181163";0
"ENSG00000158806";0
"ENSG00000107833";0,34
"ENSG00000168743";0
"ENSG00000169418";0
"ENSG00000159899";1
"ENSG00000113389";1
"ENSG00000114388";0
"ENSG00000103148";1
"ENSG00000156642";0
"ENSG00000171246";0,32
"ENSG00000106236";0
"ENSG00000221890";0
"ENSG00000164128";0
"ENSG00000164129";0
"ENSG00000181019";1
"ENSG00000124588";1
"ENSG00000126368";0
"ENSG00000174738";0
"ENSG00000131408";1
"ENSG00000025434";0
"ENSG00000012504";0
"ENSG00000144852";0
"ENSG00000143257";0
"ENSG00000120798";1
"ENSG00000184162";0
"ENSG00000177463";0
"ENSG00000278570";1
"ENSG00000175745";0
"ENSG00000185551";0
"ENSG00000160113";1
"ENSG00000113580";0
"ENSG00000151623";0
"ENSG00000123358";0
"ENSG00000153234";0
"ENSG00000119508";0,05
"ENSG00000116833";0
"ENSG00000148200";0
"ENSG00000198435";0
"ENSG00000213281";0
"ENSG00000148572";0
"ENSG00000115216";0
"ENSG00000185189";0
"ENSG00000091129";1
"ENSG00000078618";0
"ENSG00000106459";1
"ENSG00000157168";1
"ENSG00000158458";1
"ENSG00000185737";0
"ENSG00000154146";1
"ENSG00000180530";1
"ENSG00000053702";1
"ENSG00000175352";1
"ENSG00000123572";0
"ENSG00000129535";0
"ENSG00000137404";0
"ENSG00000124785";1
"ENSG00000099250";0
"ENSG00000118257";0
"ENSG00000125841";1
"ENSG00000171119";1
"ENSG00000110076";0
"ENSG00000021645";0,48
"ENSG00000164346";0
"ENSG00000165671";1
"ENSG00000147383";0,08
"ENSG00000088833";0
"ENSG00000073969";0,04
"ENSG00000117697";0
"ENSG00000035681";0
"ENSG00000169189";0
"ENSG00000156831";0
"ENSG00000107672";1
"ENSG00000037474";0
"ENSG00000178694";1
"ENSG00000117481";1
"ENSG00000130305";1
"ENSG00000241058";1
"ENSG00000179299";0
"ENSG00000185013";1
"ENSG00000076685";0
"ENSG00000141698";1
"ENSG00000122643";0
"ENSG00000125458";0,09
"ENSG00000178425";0
"ENSG00000168268";1
"ENSG00000111696";0
"ENSG00000135318";1
"ENSG00000205309";1
"ENSG00000157045";0
"ENSG00000185652";1
"ENSG00000182667";0,46
"ENSG00000065320";0
"ENSG00000074527";0
"ENSG00000142233";0,31
"ENSG00000196358";0
"ENSG00000198400";0
"ENSG00000148053";0
"ENSG00000140538";0,06
"ENSG00000101188";1
"ENSG00000133636";1
"ENSG00000074590";1
"ENSG00000163545";0
"ENSG00000013374";0
"ENSG00000103274";0
"ENSG00000095906";1
"ENSG00000151413";0
"ENSG00000104805";1
"ENSG00000070081";0
"ENSG00000069275";0
"ENSG00000120526";1
"ENSG00000170584";1
"ENSG00000015676";0
"ENSG00000090273";1
"ENSG00000122824";0
"ENSG00000196368";1
"ENSG00000112874";0
"ENSG00000166321";1
"ENSG00000183828";1
"ENSG00000136159";1
"ENSG00000168101";0,05
"ENSG00000198585";0
"ENSG00000275074";0
"ENSG00000106268";0
"ENSG00000167005";0
"ENSG00000149761";1
"ENSG00000164978";1
"ENSG00000272325";1
"ENSG00000173598";0
"ENSG00000165609";1
"ENSG00000170917";0
"ENSG00000140876";0
"ENSG00000170502";0
"ENSG00000143228";0
"ENSG00000083635";1
"ENSG00000108256";1
"ENSG00000137497";1
"ENSG00000105245";1
"ENSG00000133961";1
"ENSG00000111581";0
"ENSG00000069248";0,73
"ENSG00000124789";1
"ENSG00000113569";0,44
"ENSG00000030066";1
"ENSG00000095319";1
"ENSG00000155561";1
"ENSG00000132182";1
"ENSG00000126883";0
"ENSG00000163002";0,48
"ENSG00000075188";1
"ENSG00000120253";1
"ENSG00000093000";1
"ENSG00000138750";0
"ENSG00000213024";0
"ENSG00000125450";0
"ENSG00000108559";0
"ENSG00000102900";1
"ENSG00000110713";1
"ENSG00000139496";0
"ENSG00000136243";1
"ENSG00000176046";0
"ENSG00000153989";1
"ENSG00000137804";0
"ENSG00000102898";0
"ENSG00000143748";0,35
"ENSG00000188039";1
"ENSG00000162231";1
"ENSG00000130045";0
"ENSG00000167693";1
"ENSG00000182575";1
"ENSG00000182379";0
"ENSG00000132661";0
"ENSG00000101888";1
"ENSG00000205978";0
"ENSG00000188937";1
"ENSG00000184232";1
"ENSG00000089127";0
"ENSG00000111335";0
"ENSG00000111331";0
"ENSG00000135114";0
"ENSG00000065154";0
"ENSG00000104904";1
"ENSG00000180304";0
"ENSG00000143450";0
"ENSG00000107960";0
"ENSG00000173559";0
"ENSG00000139579";0
"ENSG00000154358";1
"ENSG00000124006";0
"ENSG00000104044";1
"ENSG00000099330";1
"ENSG00000109180";0
"ENSG00000145247";0
"ENSG00000262180";1
"ENSG00000122126";0,03
"ENSG00000115758";0
"ENSG00000122417";1
"ENSG00000136811";1
"ENSG00000177989";0
"ENSG00000182950";0
"ENSG00000181781";0,13
"ENSG00000009694";0
"ENSG00000145934";1
"ENSG00000218336";0
"ENSG00000149256";1
"ENSG00000046651";0,15
"ENSG00000197444";0
"ENSG00000105953";0
"ENSG00000087263";0
"ENSG00000111325";0,02
"ENSG00000119900";0
"ENSG00000060491";0
"ENSG00000114026";0,02
"ENSG00000106809";0
"ENSG00000147162";1
"ENSG00000104147";0
"ENSG00000138315";0,02
"ENSG00000138430";0,02
"ENSG00000130558";0,78
"ENSG00000105088";1
"ENSG00000183801";1
"ENSG00000185585";0
"ENSG00000162745";0
"ENSG00000116774";1
"ENSG00000184221";0,07
"ENSG00000173391";0,09
"ENSG00000162600";0
"ENSG00000127083";0
"ENSG00000119547";1
"ENSG00000198836";0
"ENSG00000125741";0,09
"ENSG00000183715";1
"ENSG00000079482";0
"ENSG00000178814";0
"ENSG00000054277";1
"ENSG00000125510";0
"ENSG00000123240";0
"ENSG00000243896";0
"ENSG00000180785";0
"ENSG00000167332";0
"ENSG00000160991";1
"ENSG00000175938";0
"ENSG00000149716";1
"ENSG00000085840";0
"ENSG00000115942";0,89
"ENSG00000135336";1
"ENSG00000115947";0
"ENSG00000164815";0,02
"ENSG00000091651";0
"ENSG00000128699";1
"ENSG00000123353";0,7
"ENSG00000172057";0
"ENSG00000135506";0
"ENSG00000184792";1
"ENSG00000144645";1
"ENSG00000144909";1
"ENSG00000141447";1
"ENSG00000130703";0
"ENSG00000070882";0
"ENSG00000021762";1
"ENSG00000079156";0,02
"ENSG00000006025";1
"ENSG00000091039";1
"ENSG00000117859";0
"ENSG00000110048";0
"ENSG00000170909";0
"ENSG00000116885";0
"ENSG00000128694";1
"ENSG00000092094";1
"ENSG00000140961";0,73
"ENSG00000164823";1
"ENSG00000145623";0
"ENSG00000099985";0
"ENSG00000143867";0,09
"ENSG00000164920";1
"ENSG00000228474";1
"ENSG00000186198";1
"ENSG00000198856";0
"ENSG00000134996";0,05
"ENSG00000081087";0
"ENSG00000163959";1
"ENSG00000155719";0
"ENSG00000167770";1
"ENSG00000089723";1
"ENSG00000164164";1
"ENSG00000068308";1
"ENSG00000155100";1
"ENSG00000169918";1
"ENSG00000264522";1
"ENSG00000262664";0,03
"ENSG00000085465";1
"ENSG00000172818";0
"ENSG00000155463";1
"ENSG00000083720";0
"ENSG00000198754";1
"ENSG00000162881";1
"ENSG00000154814";0
"ENSG00000164830";1
"ENSG00000151093";0
"ENSG00000172939";0
"ENSG00000180914";1
"ENSG00000108405";1
"ENSG00000135124";0
"ENSG00000083454";1
"ENSG00000099957";0,63
"ENSG00000089041";0
"ENSG00000078589";0
"ENSG00000244165";1
"ENSG00000169313";0
"ENSG00000174944";0
"ENSG00000169860";0
"ENSG00000175591";0
"ENSG00000171631";0
"ENSG00000182162";0
"ENSG00000122884";0
"ENSG00000072682";0
"ENSG00000149380";0
"ENSG00000185624";0
"ENSG00000178467";0
"ENSG00000222036";1
"ENSG00000170515";0
"ENSG00000175575";0
"ENSG00000101104";0,31
"ENSG00000070756";0
"ENSG00000151846";0
"ENSG00000254535";0
"ENSG00000090621";0
"ENSG00000174740";1
"ENSG00000100836";1
"ENSG00000163138";1
"ENSG00000112530";0
"ENSG00000175115";1
"ENSG00000179364";1
"ENSG00000124507";1
"ENSG00000100266";0
"ENSG00000165912";0
"ENSG00000117115";0
"ENSG00000006712";1
"ENSG00000007168";0
"ENSG00000168092";0
"ENSG00000079462";1
"ENSG00000158006";0
"ENSG00000076641";0
"ENSG00000171759";0
"ENSG00000128050";1
"ENSG00000172239";1
"ENSG00000124374";0
"ENSG00000120727";0,08
"ENSG00000111845";1
"ENSG00000149269";1
"ENSG00000180370";1
"ENSG00000077264";1
"ENSG00000130669";0
"ENSG00000137843";0
"ENSG00000083093";1
"ENSG00000129116";0
"ENSG00000243444";1
"ENSG00000187867";0
"ENSG00000099260";1
"ENSG00000099864";0
"ENSG00000149090";1
"ENSG00000145730";0
"ENSG00000135473";0,36
"ENSG00000152520";1
"ENSG00000152782";0
"ENSG00000125779";1
"ENSG00000120137";0
"ENSG00000110218";0
"ENSG00000148832";0
"ENSG00000164329";0
"ENSG00000121274";1
"ENSG00000112941";0
"ENSG00000100767";1
"ENSG00000090060";1
"ENSG00000115421";1
"ENSG00000116183";0
"ENSG00000182752";0
"ENSG00000138801";0
"ENSG00000198682";0
"ENSG00000163291";0
"ENSG00000162073";0
"ENSG00000137819";0
"ENSG00000160781";0
"ENSG00000182749";0
"ENSG00000170915";0
"ENSG00000116117";0
"ENSG00000148498";1
"ENSG00000102981";0
"ENSG00000124171";0
"ENSG00000178184";1
"ENSG00000227345";0
"ENSG00000185345";0
"ENSG00000116288";1
"ENSG00000175193";0,36
"ENSG00000169116";0
"ENSG00000140694";0
"ENSG00000178685";0
"ENSG00000111224";1
"ENSG00000059378";0
"ENSG00000173193";0
"ENSG00000173200";0
"ENSG00000138617";0
"ENSG00000143799";1
"ENSG00000129484";0
"ENSG00000041880";0
"ENSG00000102699";1
"ENSG00000137817";0
"ENSG00000151883";0
"ENSG00000138496";0
"ENSG00000162396";1
"ENSG00000197702";1
"ENSG00000188677";0
"ENSG00000138964";0
"ENSG00000115687";1
"ENSG00000166889";0,23
"ENSG00000229474";0
"ENSG00000100105";0,13
"ENSG00000177425";0
"ENSG00000075891";1
"ENSG00000007372";1
"ENSG00000125618";0
"ENSG00000198807";1
"ENSG00000157212";0,09
"ENSG00000168078";0
"ENSG00000108187";0,02
"ENSG00000163939";0
"ENSG00000185630";0
"ENSG00000204304";0
"ENSG00000167081";1
"ENSG00000105717";0
"ENSG00000163346";1
"ENSG00000166228";0,06
"ENSG00000132570";1
"ENSG00000169564";0
"ENSG00000197111";0
"ENSG00000183570";0
"ENSG00000090097";0
"ENSG00000175198";0
"ENSG00000114054";0
"ENSG00000138650";1
"ENSG00000113555";0
"ENSG00000118946";0
"ENSG00000189184";1
"ENSG00000165194";1
"ENSG00000156453";0
"ENSG00000197991";0
"ENSG00000169851";0
"ENSG00000184226";0
"ENSG00000250120";0
"ENSG00000204970";1
"ENSG00000204967";1
"ENSG00000248383";1
"ENSG00000120324";0
"ENSG00000197479";1
"ENSG00000120328";0
"ENSG00000187372";0
"ENSG00000120327";0
"ENSG00000113248";1
"ENSG00000272674";1
"ENSG00000112852";0
"ENSG00000113205";1
"ENSG00000081818";1
"ENSG00000113209";0,05
"ENSG00000113211";0
"ENSG00000113212";1
"ENSG00000120322";0
"ENSG00000177839";0
"ENSG00000253159";1
"ENSG00000204956";0
"ENSG00000081853";0
"ENSG00000254245";0
"ENSG00000253731";1
"ENSG00000253953";0
"ENSG00000253305";1
"ENSG00000163075";0
"ENSG00000165494";1
"ENSG00000115289";0
"ENSG00000278644";0
"ENSG00000185619";0
"ENSG00000180628";0
"ENSG00000156374";0,02
"ENSG00000126226";1
"ENSG00000100982";1
"ENSG00000124253";0
"ENSG00000100889";0
"ENSG00000186472";0
"ENSG00000078674";1
"ENSG00000120265";1
"ENSG00000168300";0
"ENSG00000203880";0
"ENSG00000132646";1
"ENSG00000081154";1
"ENSG00000160299";1
"ENSG00000135749";1
"ENSG00000197136";1
"ENSG00000100731";0
"ENSG00000163710";1
"ENSG00000106333";1
"ENSG00000174788";0,34
"ENSG00000102109";0
"ENSG00000175426";1
"ENSG00000115257";1
"ENSG00000099139";0,06
"ENSG00000140479";0
"ENSG00000160613";0
"ENSG00000141179";1
"ENSG00000145882";1
"ENSG00000116005";0
"ENSG00000161217";1
"ENSG00000102230";1
"ENSG00000185813";0
"ENSG00000173599";0,09
"ENSG00000106244";0
"ENSG00000114209";1
"ENSG00000148843";1
"ENSG00000197646";0
"ENSG00000188389";0
"ENSG00000126249";0,01
"ENSG00000071994";1
"ENSG00000150593";1
"ENSG00000105185";0
"ENSG00000170248";0
"ENSG00000249915";0
"ENSG00000090470";1
"ENSG00000115539";1
"ENSG00000136940";1
"ENSG00000177225";1
"ENSG00000112541";1
"ENSG00000128655";0,09
"ENSG00000174840";0
"ENSG00000115252";0
"ENSG00000123360";0
"ENSG00000154678";1
"ENSG00000186642";1
"ENSG00000172572";1
"ENSG00000152270";0,07
"ENSG00000065989";0
"ENSG00000184588";0
"ENSG00000105650";0,26
"ENSG00000178104";0
"ENSG00000113448";1
"ENSG00000138735";1
"ENSG00000133256";0
"ENSG00000156973";1
"ENSG00000185527";0
"ENSG00000205268";0
"ENSG00000171408";0
"ENSG00000073417";1
"ENSG00000113231";0
"ENSG00000160191";1
"ENSG00000258429";1
"ENSG00000197461";0
"ENSG00000100311";0,11
"ENSG00000145431";1
"ENSG00000170962";0
"ENSG00000134853";0
"ENSG00000113721";0,55
"ENSG00000104213";1
"ENSG00000131828";0
"ENSG00000168291";0
"ENSG00000110435";0
"ENSG00000167004";0
"ENSG00000155660";0
"ENSG00000065485";0
"ENSG00000143870";0
"ENSG00000175087";0,11
"ENSG00000152256";0
"ENSG00000005882";0,75
"ENSG00000067992";1
"ENSG00000004799";1
"ENSG00000107438";0
"ENSG00000120913";1
"ENSG00000154553";0
"ENSG00000131435";0,7
"ENSG00000163110";1
"ENSG00000196923";0
"ENSG00000164951";0
"ENSG00000172840";0
"ENSG00000140992";0
"ENSG00000162493";1
"ENSG00000090857";1
"ENSG00000088356";1
"ENSG00000121892";1
"ENSG00000083642";0
"ENSG00000148459";1
"ENSG00000164494";0
"ENSG00000179889";1
"ENSG00000160209";0
"ENSG00000241360";1
"ENSG00000120509";0,06
"ENSG00000133401";1
"ENSG00000172367";1
"ENSG00000067840";1
"ENSG00000186862";1
"ENSG00000165650";0,51
"ENSG00000162366";1
"ENSG00000174827";1
"ENSG00000121440";0
"ENSG00000162734";0
"ENSG00000187800";1
"ENSG00000089220";0
"ENSG00000261371";0
"ENSG00000198721";0
"ENSG00000115425";0,76
"ENSG00000162517";0
"ENSG00000242265";1
"ENSG00000198300";0
"ENSG00000197329";0
"ENSG00000139946";0
"ENSG00000174516";0
"ENSG00000152684";0
"ENSG00000141456";1
"ENSG00000133027";1
"ENSG00000124299";0
"ENSG00000179094";1
"ENSG00000132326";0
"ENSG00000049246";1
"ENSG00000112378";1
"ENSG00000100029";0
"ENSG00000059691";0,84
"ENSG00000157911";1
"ENSG00000166821";1
"ENSG00000131779";0,03
"ENSG00000104883";1
"ENSG00000108733";0
"ENSG00000162928";0
"ENSG00000142655";1
"ENSG00000121680";1
"ENSG00000162735";0
"ENSG00000127980";0
"ENSG00000215193";0
"ENSG00000164751";0
"ENSG00000034693";0
"ENSG00000139197";1
"ENSG00000124587";1
"ENSG00000112357";0
"ENSG00000109272";1
"ENSG00000178921";1
"ENSG00000113068";0
"ENSG00000143256";1
"ENSG00000101132";0,09
"ENSG00000123349";0
"ENSG00000204220";1
"ENSG00000158571";0,7
"ENSG00000123836";0
"ENSG00000170525";1
"ENSG00000114268";0
"ENSG00000141959";1
"ENSG00000152556";0
"ENSG00000067057";0
"ENSG00000108518";0
"ENSG00000070087";0
"ENSG00000176732";1
"ENSG00000229859";1
"ENSG00000171314";0
"ENSG00000164708";0
"ENSG00000247077";0,02
"ENSG00000197121";0
"ENSG00000148985";1
"ENSG00000161395";0
"ENSG00000137338";1
"ENSG00000185220";0
"ENSG00000182405";1
"ENSG00000177614";0
"ENSG00000104324";0,02
"ENSG00000142657";0
"ENSG00000119630";0
"ENSG00000102144";0
"ENSG00000130313";0
"ENSG00000079739";0,07
"ENSG00000165434";0
"ENSG00000169299";1
"ENSG00000013375";0
"ENSG00000154330";0
"ENSG00000130517";1
"ENSG00000184207";0
"ENSG00000101856";0
"ENSG00000164040";0
"ENSG00000082175";0
"ENSG00000087157";0
"ENSG00000112137";0
"ENSG00000112419";1
"ENSG00000204138";1
"ENSG00000164902";0
"ENSG00000215021";0
"ENSG00000167085";0
"ENSG00000111752";1
"ENSG00000134686";0,09
"ENSG00000173889";1
"ENSG00000102174";0
"ENSG00000130024";1
"ENSG00000136147";1
"ENSG00000109118";1
"ENSG00000116273";1
"ENSG00000106443";0
"ENSG00000043143";1
"ENSG00000102221";1
"ENSG00000077684";0
"ENSG00000119403";0,05
"ENSG00000112511";1
"ENSG00000129292";1
"ENSG00000025293";1
"ENSG00000135365";0
"ENSG00000040633";1
"ENSG00000197724";1
"ENSG00000118482";1
"ENSG00000100410";1
"ENSG00000156531";0
"ENSG00000010318";0
"ENSG00000172943";0
"ENSG00000092621";0
"ENSG00000146247";1
"ENSG00000067177";1
"ENSG00000044446";0
"ENSG00000102893";0
"ENSG00000164776";0
"ENSG00000156873";1
"ENSG00000139289";0,3
"ENSG00000181649";1
"ENSG00000174307";0
"ENSG00000019144";1
"ENSG00000144824";0,02
"ENSG00000176531";0
"ENSG00000081913";0
"ENSG00000040199";1
"ENSG00000173868";1
"ENSG00000054148";1
"ENSG00000070047";0
"ENSG00000116793";1
"ENSG00000006576";0
"ENSG00000175287";0
"ENSG00000165443";0,05
"ENSG00000168490";0
"ENSG00000107537";0
"ENSG00000137558";1
"ENSG00000164530";0
"ENSG00000155252";0
"ENSG00000038210";1
"ENSG00000241973";0
"ENSG00000143393";1
"ENSG00000033800";1
"ENSG00000078043";1
"ENSG00000131788";1
"ENSG00000105229";1
"ENSG00000083535";1
"ENSG00000073921";1
"ENSG00000100151";1
"ENSG00000153823";0
"ENSG00000140451";0
"ENSG00000165195";1
"ENSG00000069943";0
"ENSG00000135845";0,89
"ENSG00000151665";1
"ENSG00000174227";1
"ENSG00000100564";0
"ENSG00000142892";0
"ENSG00000143315";1
"ENSG00000197563";1
"ENSG00000165282";0
"ENSG00000185808";0,27
"ENSG00000007541";0
"ENSG00000162896";0
"ENSG00000087111";0,02
"ENSG00000124155";1
"ENSG00000060642";0
"ENSG00000277161";0
"ENSG00000163964";1
"ENSG00000119227";1
"ENSG00000104872";1
"ENSG00000150773";1
